id_dep;nome;deputado;partido;UF;tema_1;tema_2;tema_3;tema_4;tema_5;tema_6;tema_7;tema_8;tema_9;tema_10;tema_11;tema_12;tema_13;tema_14;tema_15;tema_16;tema_17;tema_18;tema_19;IMPEACHMENT
74399;OnyxLorenzoni;Onyx Lorenzoni;dem;RS;3;3;3;3;1;1;3;3;1;3;1;3;0;3;0;0;1;1;0;1
178987;OrlandoSilva;Orlando Silva;pcdob;SP;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0
73463;OsmarSerraglio;Osmar Serraglio;pmdb;PR;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;1;3;3;1;1
73692;OsmarTerra;Osmar Terra;pmdb;RS;3;1;1;1;0;0;3;3;0;3;3;3;1;1;1;3;0;1;1;1
141515;OtavioLeite;Otavio Leite;psdb;RJ;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;3;1
160556;PadreJoao;Padre João;pt;MG;0;1;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
74319;PaesLandim;Paes Landim;ptb;PI;1;3;1;1;1;1;1;1;1;1;0;1;3;1;1;0;0;1;0;0
160642;PastorEurico;Pastor Eurico;psb;PE;3;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1
74095;PauderneyAvelino;Pauderney Avelino;dem;AM;3;3;3;3;1;1;1;1;1;1;1;1;NA;0;0;0;1;1;0;1
171617;Paulao;Paulão;pt;AL;NA;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178860;PauloAzi;Paulo Azi;dem;BA;1;1;0;1;1;1;1;1;1;1;1;1;NA;3;1;1;1;1;0;1
74017;PauloFeijo;Paulo Feijó;pr;RJ;1;1;0;1;1;1;3;3;1;3;1;3;1;1;0;1;0;1;0;1
160517;PauloFoletto;Paulo Foletto;psb;ES;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1
160558;PauloFreire;Paulo Freire;pr;SP;1;1;3;3;1;1;1;0;3;0;1;1;NA;0;0;1;0;1;0;1
74574;PauloMagalhaes;Paulo Magalhães;psd;BA;1;1;1;1;0;0;1;0;3;0;1;1;0;1;1;1;0;1;0;0
132056;PauloMaluf;Paulo Maluf;pp;SP;3;3;3;1;1;1;1;3;1;1;1;3;3;1;1;1;0;3;3;1
141518;PauloPereiradaSilva;Paulo Pereira da Silva;solidaried;SP;1;3;0;1;1;1;3;1;1;1;1;3;NA;0;0;1;1;1;1;1
74400;PauloPimenta;Paulo Pimenta;pt;RS;0;3;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
141488;PauloTeixeira;Paulo Teixeira;pt;SP;0;3;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74812;PedroChaves;Pedro Chaves;pmdb;GO;3;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1
178912;PedroCunhaLima;Pedro Cunha Lima;psdb;PB;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1
74449;PedroFernandes;Pedro Fernandes;ptb;MA;3;0;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0
160604;PedroUczai;Pedro Uczai;pt;SC;0;NA;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
178844;PedroVilela;Pedro Vilela;psdb;AL;1;0;1;1;1;1;3;3;1;3;1;3;NA;0;0;0;1;1;0;1
141445;PepeVargas;Pepe Vargas;pt;RS;0;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;0
73486;PompeodeMattos;Pompeo de Mattos;pdt;RS;1;3;1;1;0;0;0;0;3;0;1;1;1;0;0;1;0;1;0;0
160641;ProfessoraMarcivania;Professora Marcivania;pt;AP;0;1;1;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
148134;ProfessorVictorioGalli;Professor Victório Galli;psc;MT;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1
178951;RafaelMotta;Rafael Motta;pros;RN;1;0;1;1;0;1;1;0;3;0;1;1;1;1;3;1;3;1;1;1
74216;RaimundoGomesdeMatos;Raimundo Gomes de Matos;psdb;CE;1;3;1;1;1;1;3;1;1;0;1;3;NA;0;0;1;0;1;1;1
178998;RaquelMuniz;Raquel Muniz;psc;MG;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1
74161;ReginaldoLopes;Reginaldo Lopes;pt;MG;0;3;1;3;0;0;0;0;3;0;3;1;1;1;1;1;0;0;0;0
178960;RemidioMonai;Remídio Monai;pr;RR;3;3;1;1;1;1;1;1;1;0;1;1;0;3;1;1;0;1;1;1
178989;RenataAbreu;Renata Abreu;ptn;SP;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;3;0;1
141527;RenatoMolling;Renato Molling;pp;RS;3;1;0;3;1;1;1;1;1;1;1;1;1;3;0;1;1;1;1;1
160654;RenzoBraz;Renzo Braz;pp;MG;1;3;1;3;1;1;1;1;3;1;1;1;3;1;0;1;0;3;1;1
73788;RicardoBarros;Ricardo Barros;pp;PR;1;3;3;3;0;0;1;1;1;1;3;1;3;1;1;0;3;3;0;1
160655;RicardoIzar;Ricardo Izar;psd;SP;1;3;1;1;1;1;1;1;1;1;0;1;3;1;1;1;0;1;0;1
178920;RicardoTeobaldo;Ricardo Teobaldo;ptb;PE;1;3;3;1;1;1;1;1;1;1;1;1;3;1;1;1;0;3;1;0
141472;RicardoTripoli;Ricardo Tripoli;psdb;SP;1;1;3;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1
152610;RobertoAlves;Roberto Alves;prb;SP;0;1;1;1;1;1;1;0;3;0;1;1;1;1;1;0;0;1;0;1
73674;RobertoBalestra;Roberto Balestra;pp;GO;1;1;0;1;1;1;1;3;1;1;1;1;1;0;3;1;1;1;0;1
141529;RobertoBritto;Roberto Britto;pp;BA;1;1;1;1;1;1;3;1;1;1;1;1;0;1;1;1;0;1;1;0
178995;RobertoGoes;Roberto Góes;pdt;AP;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0
178944;RobertoSales;Roberto Sales;prb;RJ;0;1;1;1;1;1;1;0;1;0;3;1;1;1;3;1;0;1;0;1
178840;Rocha;Rocha;psdb;AC;1;1;0;1;1;1;1;1;1;1;1;1;3;0;0;1;0;3;0;1
141531;RodrigodeCastro;Rodrigo de Castro;psdb;MG;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1
74693;RodrigoMaia;Rodrigo Maia;dem;RJ;1;1;3;1;1;1;1;1;1;1;1;1;NA;1;1;0;1;1;0;1
178926;RodrigoMartins;Rodrigo Martins;psb;PI;0;0;1;1;3;3;0;1;1;0;0;1;1;0;0;1;0;1;1;1
178897;RodrigoPacheco;Rodrigo Pacheco;pmdb;MG;1;1;1;1;3;3;1;0;1;1;1;1;0;1;1;3;3;1;3;1
141535;RogerioMarinho;Rogério Marinho;psdb;RN;1;1;1;1;3;1;1;1;1;1;1;1;NA;0;0;1;1;1;0;1
160426;RogerioRosso;Rogério Rosso;psd;DF;1;1;NA;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
141536;RomuloGouveia;Rômulo Gouveia;psd;PB;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
160515;RonaldoBenedet;Ronaldo Benedet;pmdb;SC;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1
178861;RonaldoCarletto;Ronaldo Carletto;pp;BA;1;1;1;1;1;1;1;1;1;1;1;1;NA;1;1;1;0;1;1;0
160637;RonaldoFonseca;Ronaldo Fonseca;pros;DF;1;1;3;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1
178845;RonaldoLessa;Ronaldo Lessa;pdt;AL;0;0;1;NA;0;0;3;3;3;0;0;3;1;0;0;1;1;1;1;0
122466;RonaldoMartins;Ronaldo Martins;prb;CE;0;1;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;1
163321;RonaldoNogueira;Ronaldo Nogueira;ptb;RS;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;3;1
178870;RoneyNemer;Rôney Nemer;pmdb;DF;0;1;1;1;1;1;1;0;1;1;1;0;1;3;1;1;1;1;1;1
178945;RosangelaGomes;Rosangela Gomes;prb;RJ;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1
73466;RubensBueno;Rubens Bueno;pps;PR;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;1
74371;RubensOtoni;Rubens Otoni;pt;GO;1;1;1;1;0;0;0;0;3;0;0;1;1;1;1;1;0;1;0;0
178887;RubensPereiraJunior;Rubens Pereira Júnior;pcdob;MA;0;0;1;0;0;0;0;0;0;1;0;1;3;1;1;0;0;3;0;0
160630;SaguasMoraes;Ságuas Moraes;pt;MT;0;1;1;0;0;0;0;0;0;0;3;1;1;1;3;1;0;1;0;0
178990;SamuelMoreira;Samuel Moreira;psdb;SP;1;1;1;1;1;1;3;1;1;0;1;3;0;0;0;0;1;1;0;1
160621;SandroAlex;Sandro Alex;pps;PR;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;1
74762;SaraivaFelipe;Saraiva Felipe;pmdb;MG;1;1;1;1;0;0;1;3;1;3;1;1;1;1;1;1;0;1;1;1
74210;SarneyFilho;Sarney Filho;pv;MA;3;3;1;0;0;0;1;0;3;0;0;3;1;1;1;1;1;3;1;1
73808;SergioBrito;Sérgio Brito;psd;BA;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0
141542;SergioMoraes;Sérgio Moraes;ptb;RS;1;3;0;1;1;1;1;1;3;1;1;1;0;0;0;1;0;1;1;1
178991;SergioReis;Sérgio Reis;prb;SP;3;1;1;1;3;3;1;0;3;0;1;1;3;1;1;3;3;3;3;1
178933;SergioSouza;Sergio Souza;pmdb;PR;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;0;1
178874;SergioVidigal;Sergio Vidigal;pdt;ES;1;3;1;1;0;0;0;0;1;0;0;1;1;0;0;NA;NA;1;NA;1
160612;SergioZveiter;Sergio Zveiter;psd;RJ;3;3;3;1;3;3;3;3;1;3;3;3;1;1;1;1;0;1;1;1
178961;Sheridan;Shéridan;psdb;RR;1;1;3;1;1;1;1;1;1;1;3;1;1;0;0;3;3;1;3;1
160613;SibaMachado;Sibá Machado;pt;AC;1;3;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
74356;SilasCamara;Silas Câmara;psd;AM;1;1;0;1;3;3;1;1;3;0;1;1;NA;1;1;1;0;1;1;1
4930;SilvioCosta;Silvio Costa;psc;PE;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0
73560;SilvioTorres;Silvio Torres;psdb;SP;1;1;1;1;1;1;1;1;1;0;1;1;NA;0;0;1;0;1;3;1
178911;1oneMorgado;1one Morgado;pmdb;PA;1;1;1;1;0;0;0;0;3;0;1;1;1;1;1;1;0;1;1;0
178946;SorayaSantos;Soraya Santos;pmdb;RJ;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;3;1
178947;SostenesCavalcante;Sóstenes Cavalcante;psd;RJ;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;1
92776;StefanoAguiar;Stefano Aguiar;psb;MG;1;3;0;1;1;1;1;1;1;1;0;1;NA;0;0;1;0;1;1;1
177282;SubtenenteGonzaga;Subtenente Gonzaga;pdt;MG;0;0;1;1;0;1;0;0;0;0;3;1;1;0;0;1;0;1;1;1
178922;TadeuAlencar;Tadeu Alencar;psb;PE;0;3;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1
74385;Takayama;Takayama;psc;PR;3;1;1;1;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;1
178898;TenenteLucio;Tenente Lúcio;psb;MG;0;1;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1
178901;TerezaCristina;Tereza Cristina;psb;MS;1;0;0;1;0;1;1;3;1;3;1;1;1;1;1;1;0;1;1;1
160617;ThiagoPeixoto;Thiago Peixoto;psd;GO;1;3;3;3;3;NA;3;3;3;3;3;3;3;3;3;3;3;3;3;1
178862;TiaEron;Tia Eron;prb;BA;1;1;1;3;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1
160976;Tiririca;Tiririca;pr;SP;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1
160611;ToninhoPinheiro;Toninho Pinheiro;pp;MG;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;0;1;1;1
178934;ToninhoWandscheer;Toninho Wandscheer;pt;PR;1;0;1;1;0;3;0;0;0;0;3;1;1;1;1;1;0;3;1;1
178863;UlduricoJunior;Uldurico Junior;ptc;BA;1;1;1;1;0;0;1;0;0;0;0;1;3;1;0;0;0;3;1;1
141384;ValadaresFilho;Valadares Filho;psb;SE;0;1;1;1;0;1;1;0;3;0;0;1;1;0;0;3;3;1;3;1
74010;ValdirColatto;Valdir Colatto;pmdb;SC;1;1;0;1;1;1;3;3;1;3;1;3;1;1;1;1;0;1;0;1
113247;ValmirPrascidelli;Valmir Prascidelli;pt;SP;1;1;3;0;0;0;0;0;0;0;0;1;1;1;1;1;0;3;0;0
141552;ValtenirPereira;Valtenir Pereira;pros;MT;1;1;1;0;1;1;0;0;1;0;3;1;1;1;1;0;0;1;0;0
141553;VanderleiMacris;Vanderlei Macris;psdb;SP;1;1;1;1;1;1;1;1;3;0;1;1;NA;3;0;1;0;1;0;1
74376;VanderLoubet;Vander Loubet;pt;MS;0;3;1;1;0;3;0;0;0;0;3;1;3;1;1;1;0;3;1;0
178913;VenezianoVitaldoRego;Veneziano Vital do Rêgo;pmdb;PB;0;1;1;3;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1
74308;VicenteArruda;Vicente Arruda;pros;CE;1;1;1;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0
160622;VicenteCandido;Vicente Candido;pt;SP;1;3;3;3;0;0;0;0;0;0;0;1;1;1;1;1;0;3;0;0
74283;Vicentinho;Vicentinho;pt;SP;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
137070;VicentinhoJunior;Vicentinho Júnior;psb;TO;0;3;3;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0
178888;VictorMendes;Victor Mendes;pv;MA;1;0;1;1;3;3;1;0;1;1;0;1;1;1;1;1;0;1;0;1
141555;ViniciusCarvalho;Vinicius Carvalho;prb;SP;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;1
160591;ViniciusGurgel;Vinicius Gurgel;pr;AP;3;1;3;1;1;1;1;1;1;0;3;1;0;3;1;1;0;3;0;0
178992;VitorLippi;Vitor Lippi;psdb;SP;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0;1
178869;VitorValim;Vitor Valim;pmdb;CE;1;1;1;1;1;1;1;0;0;1;3;1;1;0;0;1;1;1;1;1
189593;WadihDamous;Wadih Damous;pt;RJ;0;1;0;0;0;0;0;0;3;0;3;1;1;3;3;1;0;1;0;0
160569;WaldenorPereira;Waldenor Pereira;pt;BA;0;1;3;3;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
141558;WaldirMaranhao;Waldir Maranhão;pp;MA;3;1;1;3;0;1;1;1;3;1;3;1;3;1;1;3;3;3;3;0
178952;WalterAlves;Walter Alves;pmdb;RN;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1
160620;WashingtonReis;Washington Reis;pmdb;RJ;1;3;1;3;0;0;3;1;1;1;1;3;1;1;1;3;3;1;3;1
160518;WelitonPrado;Weliton Prado;pt;MG;0;1;1;1;1;1;NA;NA;0;NA;0;NA;NA;0;0;NA;NA;NA;NA;1
74043;WellingtonRoberto;Wellington Roberto;pr;PB;1;3;1;1;1;3;1;1;1;0;3;1;1;1;1;1;0;1;1;0
167493;WevertonRocha;Weverton Rocha;pdt;MA;3;3;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0
160636;WilsonFilho;Wilson Filho;ptb;PB;1;0;1;3;1;1;1;3;1;1;0;1;1;1;1;1;1;1;1;1
73930;WladimirCosta;Wladimir Costa;solidaried;PA;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1
74439;WolneyQueiroz;Wolney Queiroz;pdt;PE;0;3;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;1;1;0
178923;ZecaCavalcanti;Zeca Cavalcanti;ptb;PE;1;1;1;1;1;1;1;1;0;1;1;1;3;1;1;1;0;3;1;0
160592;ZecaDirceu;Zeca Dirceu;pt;PR;0;3;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0
178889;ZeCarlos;Zé Carlos;pt;MA;3;1;0;0;0;0;0;0;0;0;0;1;1;3;3;1;0;1;0;0
73931;ZeGeraldo;Zé Geraldo;pt;PA;0;3;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178949;ZenaideMaia;Zenaide Maia;pr;RN;0;1;1;1;0;0;1;1;NA;0;0;1;1;1;1;1;0;1;1;0
160632;ZeSilva;Zé Silva;solidaried;MG;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1
178957;AbelMesquitaJr;NA;pdt;RR;0;0;3;1;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1
133374;AdemirCamilo;NA;pros;MG;1;1;1;1;1;1;0;0;0;1;1;1;0;3;0;1;0;1;1;NA
133439;AndreFigueiredo;NA;pdt;CE;3;3;1;1;0;0;0;0;1;0;3;1;1;0;0;3;3;1;3;NA
74213;AntonioBalhmann;NA;pros;CE;3;3;3;3;1;1;0;1;1;0;3;1;0;1;1;3;3;1;3;1
73584;AntonioCarlosMendesThame;NA;psdb;SP;1;1;1;1;3;3;1;1;3;0;3;1;1;3;0;0;0;1;0;NA
105112;CabucuBorges;NA;pmdb;AP;1;3;1;1;3;1;1;1;1;1;1;1;3;1;1;1;1;3;1;1
74474;CarlosEduardoCadoca;NA;pcdob;PE;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;0;1;3;0;NA
73568;CelsoJacob;NA;pmdb;RJ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;3;NA
141439;ChicoDAngelo;NA;pt;RJ;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0
178848;ConceicaoSampaio;NA;pp;AM;0;1;0;NA;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1
185500;DeoclidesMacedo;NA;pdt;MA;3;3;3;3;3;NA;3;3;1;3;3;3;3;3;0;3;3;3;3;NA
178940;DrJoao;NA;pr;RJ;1;1;0;1;1;1;1;1;1;0;1;1;NA;1;1;1;0;1;0;1
160643;DrJorgeSilva;NA;pros;ES;0;1;1;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1
178830;DrSinvalMalheiros;NA;pv;SP;1;1;3;1;0;1;1;0;3;0;0;1;1;0;0;3;3;1;3;1
73793;EdinhoBez;NA;pmdb;SC;1;0;1;1;1;1;1;NA;1;1;1;1;0;NA;1;1;1;1;3;NA
160578;EdmarArruda;NA;psc;PR;3;1;0;1;1;1;1;0;3;1;3;1;3;0;1;1;1;3;1;NA
178904;EzequielFonseca;NA;pp;MT;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
146829;FabianoHorta;NA;pt;RJ;3;3;3;3;3;NA;3;3;0;3;0;3;3;1;1;3;3;3;3;NA
190149;FabricioOliveira;NA;psb;SC;0;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;NA
160666;FelixMendoncaJunior;NA;pdt;BA;1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;0;1;1;0
73481;FernandoMarroni;NA;pt;RS;3;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;NA
92699;FernandoMonteiro;NA;pp;PE;1;1;1;0;1;1;1;1;1;1;1;1;3;3;1;1;3;1;1;NA
191923;FlavioNogueira;NA;pdt;PI;1;3;3;3;3;NA;3;3;3;3;3;3;3;3;0;3;3;3;3;NA
178959;HiranGoncalves;NA;pmn;RR;1;3;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1
131966;JoseFogaca;NA;pmdb;RS;1;1;1;1;0;0;0;0;1;0;0;1;3;0;0;0;0;1;0;1
151965;JoseMaiaFilho;NA;solidaried;PI;3;3;3;3;0;0;1;1;3;1;3;1;1;3;3;1;3;1;1;NA
178851;JoziRocha;NA;ptb;AP;3;3;3;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0
178918;KaioManicoba;NA;phs;PE;1;1;1;1;0;1;1;1;1;1;1;1;0;3;0;1;0;1;0;1
141483;LindomarGarcon;NA;pmdb;RO;3;0;1;3;NA;1;1;1;1;1;1;1;3;1;1;1;1;3;1;1
74277;LobbeNeto;NA;psdb;SP;1;1;1;1;1;1;3;3;1;3;3;3;1;0;0;0;1;1;0;NA
151965;Mainha;NA;solidaried;PI;0;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;NA
160660;MarceloAguiar;NA;dem;SP;1;1;0;1;1;1;1;1;3;1;1;1;NA;1;1;1;1;1;0;NA
178858;MarioNegromonteJr;NA;pp;BA;1;3;1;1;1;1;1;1;1;1;1;3;1;1;1;1;0;1;1;0
181315;MarquinhoMendes;NA;pmdb;RJ;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA
74428;MendoncaFilho;NA;dem;PE;1;1;3;1;1;1;1;1;3;1;1;0;3;0;0;0;1;1;0;1
188097;MerlongSolano;NA;pt;PI;3;3;3;3;3;NA;3;3;0;3;NA;3;3;3;1;3;3;3;3;NA
NA;0;NA;3;3;;;;;;;;;;3;3;NA;3;3;3;;;;;NA
180545;OsmarBertoldi;NA;dem;PR;3;3;3;3;3;NA;3;3;1;3;1;3;3;0;0;3;3;3;3;NA
186775;PastorFranklin;NA;ptdob;MG;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;3;0;NA
141516;PauloAbiAckel;NA;psdb;MG;1;1;1;3;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1
80920;Penna;NA;pv;SP;3;3;1;0;1;0;1;0;3;0;3;1;1;3;3;1;1;1;0;NA
160601;PrMarcoFeliciano;NA;psc;SP;1;3;0;1;1;1;1;0;0;1;1;1;1;3;3;0;1;1;1;1
160639;ProfessoraDorinhaSeabraRezende;NA;dem;TO;1;3;1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;1
74048;RaulJungmann;NA;pps;PE;3;3;1;1;0;0;0;3;1;3;0;0;3;0;0;0;0;3;0;NA
73805;RobertoFreire;NA;pps;SP;3;1;1;1;0;0;0;0;1;0;1;1;1;3;0;0;0;NA;0;NA
160651;RogerioPeninhaMendonca;NA;pmdb;SC;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1
191684;RosangelaCurado;NA;pdt;MA;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;NA
178935;Rossoni;NA;psdb;PR;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;NA
74372;SandesJunior;NA;pp;GO;3;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;NA
74765;SilasBrasileiro;NA;pmdb;MG;1;1;1;1;3;1;3;3;1;3;1;3;0;3;3;1;1;1;1;NA
187008;SilasFreire;NA;pr;PI;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;NA
NA;1;NA;0;3;;;;;;;;;;3;3;3;3;3;3;;;;;NA
NA;1;NA;3;3;;;;;;;;;;3;3;NA;3;3;3;;;;;NA
73424;1aoSes1;NA;pp;RJ;1;3;3;3;1;1;3;3;1;3;1;3;3;1;1;3;3;3;3;1
160610;ValmirAssuncao;NA;pt;BA;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;NA
137853;WadsonRibeiro;NA;pcdob;MG;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;NA
160631;WalneyRocha;NA;ptb;RJ;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;NA
141560;WalterIhoshi;NA;psd;SP;3;1;NA;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;NA
141563;WilliamWoo;NA;pv;SP;3;3;3;3;3;NA;3;3;1;3;0;3;3;1;0;3;3;3;3;NA
178902;ZecadoPt;NA;pt;MS;0;1;1;0;3;3;0;0;0;0;0;1;3;1;1;1;0;3;1;0
